row,column,row_offset,column_offset,text,row_height_feet,column_width_feet,is_merged,merge_top,merge_left,merge_bottom,merge_right,text_size,is_bold,horizontal_alignment,vertical_alignment
28,10,28,10,,0.025000000000000001,0.041847095531933352,True,28,10,28,10,,,,
29,0,29,0,Garage Slabs/Beams and Slabs exposed to DeIcing Chemicals,0.025000000000000001,0.021795362256215287,True,29,0,30,1,,,,
29,1,29,1,,0.025000000000000001,0.10374592433958478,True,29,0,30,1,,,,
29,2,29,2,"--,
3000 at 3 days",0.025000000000000001,0.06015938453670739,True,29,2,30,2,,,,
29,3,29,3,-,0.025000000000000001,0.047705688906404017,True,29,3,30,3,,,,
29,4,29,4,-,0.025000000000000001,0.030966850693630685,True,29,4,30,4,,,,
29,5,29,5,"3/4""",0.025000000000000001,0.030966850693630685,True,29,5,30,5,,,,
29,6,29,6,-,0.025000000000000001,0.062770643297900025,True,29,6,30,6,,,,
29,7,29,7,-,0.025000000000000001,0.049898476712277338,True,29,7,30,7,,,,
29,8,29,8,F_,0.025000000000000001,0.02615443470745835,True,29,8,29,8,,,,
29,9,29,9,C_,0.025000000000000001,0.02615443470745828,True,29,9,29,9,,,,
29,10,29,10,7,0.025000000000000001,0.041847095531933352,True,29,10,29,10,,,,
30,0,30,0,,0.025000000000000001,0.021795362256215287,True,29,0,30,1,,,,
30,1,30,1,,0.025000000000000001,0.10374592433958478,True,29,0,30,1,,,,
30,2,30,2,,0.025000000000000001,0.06015938453670739,True,29,2,30,2,,,,
30,3,30,3,,0.025000000000000001,0.047705688906404017,True,29,3,30,3,,,,
30,4,30,4,,0.025000000000000001,0.030966850693630685,True,29,4,30,4,,,,
30,5,30,5,,0.025000000000000001,0.030966850693630685,True,29,5,30,5,,,,
30,6,30,6,,0.025000000000000001,0.062770643297900025,True,29,6,30,6,,,,
30,7,30,7,,0.025000000000000001,0.049898476712277338,True,29,7,30,7,,,,
30,8,30,8,S_,0.025000000000000001,0.02615443470745835,True,30,8,30,8,,,,
30,9,30,9,W,0.025000000000000001,0.02615443470745828,True,30,9,30,9,,,,
30,10,30,10,,0.025000000000000001,0.041847095531933352,True,30,10,30,10,,,,
31,0,31,0,Other ⁵,0.020833333333333336,0.021795362256215287,True,31,0,32,1,,,,
31,1,31,1,,0.020833333333333336,0.10374592433958478,True,31,0,32,1,,,,
31,2,31,2,"5000,",0.020833333333333336,0.06015938453670739,True,31,2,32,2,,,,
31,3,31,3,IL or I/II,0.020833333333333336,0.047705688906404017,True,31,3,32,3,,,,
31,4,31,4,0.4,0.020833333333333336,0.030966850693630685,True,31,4,32,4,,,,
31,5,31,5,"3/4""",0.020833333333333336,0.030966850693630685,True,31,5,32,5,,,,
31,6,31,6,6,0.020833333333333336,0.062770643297900025,True,31,6,32,6,,,,
31,7,31,7,-,0.020833333333333336,0.049898476712277338,True,31,7,32,7,,,,
31,8,31,8,F3,0.020833333333333336,0.02615443470745835,True,31,8,31,8,,,,
31,9,31,9,C1,0.020833333333333336,0.02615443470745828,True,31,9,31,9,,,,
31,10,31,10,,0.020833333333333336,0.041847095531933352,True,31,10,31,10,,,,
32,0,32,0,,0.020833333333333336,0.021795362256215287,True,31,0,32,1,,,,
32,1,32,1,,0.020833333333333336,0.10374592433958478,True,31,0,32,1,,,,
32,2,32,2,,0.020833333333333336,0.06015938453670739,True,31,2,32,2,,,,
32,3,32,3,,0.020833333333333336,0.047705688906404017,True,31,3,32,3,,,,
32,4,32,4,,0.020833333333333336,0.030966850693630685,True,31,4,32,4,,,,
32,5,32,5,,0.020833333333333336,0.030966850693630685,True,31,5,32,5,,,,
32,6,32,6,,0.020833333333333336,0.062770643297900025,True,31,6,32,6,,,,
32,7,32,7,,0.020833333333333336,0.049898476712277338,True,31,7,32,7,,,,
32,8,32,8,S0,0.020833333333333336,0.02615443470745835,True,32,8,32,8,,,,
32,9,32,9,W0,0.020833333333333336,0.02615443470745828,True,32,9,32,9,,,,
32,10,32,10,,0.020833333333333336,0.041847095531933352,True,32,10,32,10,,,,
33,0,33,0,TABLE FOOTNOTES:,0.020833333333333336,0.021795362256215287,True,33,0,33,9,,,,
33,1,33,1,,0.020833333333333336,0.10374592433958478,True,33,0,33,9,,,,
33,2,33,2,,0.020833333333333336,0.06015938453670739,True,33,0,33,9,,,,
33,3,33,3,,0.020833333333333336,0.047705688906404017,True,33,0,33,9,,,,
33,4,33,4,,0.020833333333333336,0.030966850693630685,True,33,0,33,9,,,,
33,5,33,5,,0.020833333333333336,0.030966850693630685,True,33,0,33,9,,,,
33,6,33,6,,0.020833333333333336,0.062770643297900025,True,33,0,33,9,,,,
33,7,33,7,,0.020833333333333336,0.049898476712277338,True,33,0,33,9,,,,
33,8,33,8,,0.020833333333333336,0.02615443470745835,True,33,0,33,9,,,,
33,9,33,9,,0.020833333333333336,0.02615443470745828,True,33,0,33,9,,,,
33,10,33,10,,0.020833333333333336,0.041847095531933352,True,33,10,33,10,,,,
34,0,34,0,1.,0.03333333333333334,0.021795362256215287,True,34,0,34,0,,,,
34,1,34,1,"For any concrete exposed to freezing temperatures and moisture, the air content shall be the greater of 5%, minimum required by ACI 318, or of that shown in the table.",0.03333333333333334,0.10374592433958478,True,34,1,34,9,,,,
34,2,34,2,,0.03333333333333334,0.06015938453670739,True,34,1,34,9,,,,
34,3,34,3,,0.03333333333333334,0.047705688906404017,True,34,1,34,9,,,,
34,4,34,4,,0.03333333333333334,0.030966850693630685,True,34,1,34,9,,,,
34,5,34,5,,0.03333333333333334,0.030966850693630685,True,34,1,34,9,,,,
34,6,34,6,,0.03333333333333334,0.062770643297900025,True,34,1,34,9,,,,
34,7,34,7,,0.03333333333333334,0.049898476712277338,True,34,1,34,9,,,,
34,8,34,8,,0.03333333333333334,0.02615443470745835,True,34,1,34,9,,,,
34,9,34,9,,0.03333333333333334,0.02615443470745828,True,34,1,34,9,,,,
34,10,34,10,,0.03333333333333334,0.041847095531933352,True,34,10,34,10,,,,
35,0,35,0,2.,0.018229166666666668,0.021795362256215287,True,35,0,35,0,,,,
35,1,35,1,Tolerance on air content as delivered shall be +/- 1.5%.,0.018229166666666668,0.10374592433958478,True,35,1,35,9,,,,
35,2,35,2,,0.018229166666666668,0.06015938453670739,True,35,1,35,9,,,,
35,3,35,3,,0.018229166666666668,0.047705688906404017,True,35,1,35,9,,,,
35,4,35,4,,0.018229166666666668,0.030966850693630685,True,35,1,35,9,,,,
35,5,35,5,,0.018229166666666668,0.030966850693630685,True,35,1,35,9,,,,
35,6,35,6,,0.018229166666666668,0.062770643297900025,True,35,1,35,9,,,,
35,7,35,7,,0.018229166666666668,0.049898476712277338,True,35,1,35,9,,,,
35,8,35,8,,0.018229166666666668,0.02615443470745835,True,35,1,35,9,,,,
35,9,35,9,,0.018229166666666668,0.02615443470745828,True,35,1,35,9,,,,
35,10,35,10,,0.018229166666666668,0.041847095531933352,True,35,10,35,10,,,,
36,0,36,0,3.,0.10000000000000001,0.021795362256215287,True,36,0,36,0,,,,
36,1,36,1,"Slump tolerances as follows (ACI 117):
Specified Slump not greater than 4""= +/- 1""
Specified Slump more than 4""= +/- 1 1/2""
Where Slump is specified as a range= No Tolerance
See ACI 301 for slump of concrete before addition of plasticizers or high-range water reducing admixtures.",0.10000000000000001,0.10374592433958478,True,36,1,36,9,,,,
36,2,36,2,,0.10000000000000001,0.06015938453670739,True,36,1,36,9,,,,
36,3,36,3,,0.10000000000000001,0.047705688906404017,True,36,1,36,9,,,,
36,4,36,4,,0.10000000000000001,0.030966850693630685,True,36,1,36,9,,,,
36,5,36,5,,0.10000000000000001,0.030966850693630685,True,36,1,36,9,,,,
36,6,36,6,,0.10000000000000001,0.062770643297900025,True,36,1,36,9,,,,
36,7,36,7,,0.10000000000000001,0.049898476712277338,True,36,1,36,9,,,,
36,8,36,8,,0.10000000000000001,0.02615443470745835,True,36,1,36,9,,,,
36,9,36,9,,0.10000000000000001,0.02615443470745828,True,36,1,36,9,,,,
36,10,36,10,12,0.10000000000000001,0.041847095531933352,True,36,10,36,10,,,,
37,0,37,0,4.,0.020833333333333336,0.021795362256215287,True,37,0,37,0,,,,
37,1,37,1,Refer to concrete column schedule for additional strength requirements.,0.020833333333333336,0.10374592433958478,True,37,1,37,9,,,,
37,2,37,2,,0.020833333333333336,0.06015938453670739,True,37,1,37,9,,,,
37,3,37,3,,0.020833333333333336,0.047705688906404017,True,37,1,37,9,,,,
37,4,37,4,,0.020833333333333336,0.030966850693630685,True,37,1,37,9,,,,
37,5,37,5,,0.020833333333333336,0.030966850693630685,True,37,1,37,9,,,,
37,6,37,6,,0.020833333333333336,0.062770643297900025,True,37,1,37,9,,,,
37,7,37,7,,0.020833333333333336,0.049898476712277338,True,37,1,37,9,,,,
37,8,37,8,,0.020833333333333336,0.02615443470745835,True,37,1,37,9,,,,
37,9,37,9,,0.020833333333333336,0.02615443470745828,True,37,1,37,9,,,,
37,10,37,10,,0.020833333333333336,0.041847095531933352,True,37,10,37,10,,,,
38,0,38,0,5.,0.020833333333333336,0.021795362256215287,True,38,0,38,0,,,,
38,1,38,1,Unless otherwise approved by structural engineer.,0.020833333333333336,0.10374592433958478,True,38,1,38,9,,,,
38,2,38,2,,0.020833333333333336,0.06015938453670739,True,38,1,38,9,,,,
38,3,38,3,,0.020833333333333336,0.047705688906404017,True,38,1,38,9,,,,
38,4,38,4,,0.020833333333333336,0.030966850693630685,True,38,1,38,9,,,,
38,5,38,5,,0.020833333333333336,0.030966850693630685,True,38,1,38,9,,,,
38,6,38,6,,0.020833333333333336,0.062770643297900025,True,38,1,38,9,,,,
38,7,38,7,,0.020833333333333336,0.049898476712277338,True,38,1,38,9,,,,
38,8,38,8,,0.020833333333333336,0.02615443470745835,True,38,1,38,9,,,,
38,9,38,9,,0.020833333333333336,0.02615443470745828,True,38,1,38,9,,,,
38,10,38,10,,0.020833333333333336,0.041847095531933352,True,38,10,38,10,,,,
39,0,39,0,6.,0.03333333333333334,0.021795362256215287,True,39,0,39,0,,,,
39,1,39,1,"Type I/II cement shall conform to ASTM C150, Type II cement shall conform to ASTM C150, Type IL cement shall conform to ASTM C595.",0.03333333333333334,0.10374592433958478,True,39,1,39,9,,,,
39,2,39,2,,0.03333333333333334,0.06015938453670739,True,39,1,39,9,,,,
39,3,39,3,,0.03333333333333334,0.047705688906404017,True,39,1,39,9,,,,
39,4,39,4,,0.03333333333333334,0.030966850693630685,True,39,1,39,9,,,,
39,5,39,5,,0.03333333333333334,0.030966850693630685,True,39,1,39,9,,,,
39,6,39,6,,0.03333333333333334,0.062770643297900025,True,39,1,39,9,,,,
39,7,39,7,,0.03333333333333334,0.049898476712277338,True,39,1,39,9,,,,
39,8,39,8,,0.03333333333333334,0.02615443470745835,True,39,1,39,9,,,,
39,9,39,9,,0.03333333333333334,0.02615443470745828,True,39,1,39,9,,,,
39,10,39,10,,0.03333333333333334,0.041847095531933352,True,39,10,39,10,,,,
40,0,40,0,7.,0.03333333333333334,0.021795362256215287,True,40,0,40,0,,,,
40,1,40,1,Refer to Specifications for Global Warming Potential Limits and Environmental Performance Documentation and Requirements,0.03333333333333334,0.10374592433958478,True,40,1,40,9,,,,
40,2,40,2,,0.03333333333333334,0.06015938453670739,True,40,1,40,9,,,,
40,3,40,3,,0.03333333333333334,0.047705688906404017,True,40,1,40,9,,,,
40,4,40,4,,0.03333333333333334,0.030966850693630685,True,40,1,40,9,,,,
40,5,40,5,,0.03333333333333334,0.030966850693630685,True,40,1,40,9,,,,
40,6,40,6,,0.03333333333333334,0.062770643297900025,True,40,1,40,9,,,,
40,7,40,7,,0.03333333333333334,0.049898476712277338,True,40,1,40,9,,,,
40,8,40,8,,0.03333333333333334,0.02615443470745835,True,40,1,40,9,,,,
40,9,40,9,,0.03333333333333334,0.02615443470745828,True,40,1,40,9,,,,
40,10,40,10,,0.03333333333333334,0.041847095531933352,True,40,10,40,10,,,,
41,0,41,0,GENERAL CONCRETE MIX NOTES:,0.020833333333333336,0.021795362256215287,True,41,0,41,9,,,,
41,1,41,1,,0.020833333333333336,0.10374592433958478,True,41,0,41,9,,,,
41,2,41,2,,0.020833333333333336,0.06015938453670739,True,41,0,41,9,,,,
41,3,41,3,,0.020833333333333336,0.047705688906404017,True,41,0,41,9,,,,
41,4,41,4,,0.020833333333333336,0.030966850693630685,True,41,0,41,9,,,,
41,5,41,5,,0.020833333333333336,0.030966850693630685,True,41,0,41,9,,,,
41,6,41,6,,0.020833333333333336,0.062770643297900025,True,41,0,41,9,,,,
41,7,41,7,,0.020833333333333336,0.049898476712277338,True,41,0,41,9,,,,
41,8,41,8,,0.020833333333333336,0.02615443470745835,True,41,0,41,9,,,,
41,9,41,9,,0.020833333333333336,0.02615443470745828,True,41,0,41,9,,,,
41,10,41,10,,0.020833333333333336,0.041847095531933352,True,41,10,41,10,,,,
42,0,42,0,1.,0.03333333333333334,0.021795362256215287,True,42,0,42,0,,,,
42,1,42,1,Strength (f'c) is the compressive strength at 28 days unless noted otherwise or compressive strength at the specified age.,0.03333333333333334,0.10374592433958478,True,42,1,42,9,,,,
42,2,42,2,,0.03333333333333334,0.06015938453670739,True,42,1,42,9,,,,
42,3,42,3,,0.03333333333333334,0.047705688906404017,True,42,1,42,9,,,,
42,4,42,4,,0.03333333333333334,0.030966850693630685,True,42,1,42,9,,,,
42,5,42,5,,0.03333333333333334,0.030966850693630685,True,42,1,42,9,,,,
42,6,42,6,,0.03333333333333334,0.062770643297900025,True,42,1,42,9,,,,
42,7,42,7,,0.03333333333333334,0.049898476712277338,True,42,1,42,9,,,,
42,8,42,8,,0.03333333333333334,0.02615443470745835,True,42,1,42,9,,,,
42,9,42,9,,0.03333333333333334,0.02615443470745828,True,42,1,42,9,,,,
42,10,42,10,,0.03333333333333334,0.041847095531933352,True,42,10,42,10,,,,
43,0,43,0,2.,0.050000000000000003,0.021795362256215287,True,43,0,43,0,,,,
43,1,43,1,Concrete is normal weight concrete unless noted otherwise. Normal weight concrete (NW) shall have a dry density of 145 ± 5 pcf unless noted otherwise. Lightweight concrete (LW) shall have a dry density of 110 ± 5 pcf unless noted otherwise.,0.050000000000000003,0.10374592433958478,True,43,1,43,9,,,,
43,2,43,2,,0.050000000000000003,0.06015938453670739,True,43,1,43,9,,,,
43,3,43,3,,0.050000000000000003,0.047705688906404017,True,43,1,43,9,,,,
43,4,43,4,,0.050000000000000003,0.030966850693630685,True,43,1,43,9,,,,
43,5,43,5,,0.050000000000000003,0.030966850693630685,True,43,1,43,9,,,,
43,6,43,6,,0.050000000000000003,0.062770643297900025,True,43,1,43,9,,,,
43,7,43,7,,0.050000000000000003,0.049898476712277338,True,43,1,43,9,,,,
43,8,43,8,,0.050000000000000003,0.02615443470745835,True,43,1,43,9,,,,
43,9,43,9,,0.050000000000000003,0.02615443470745828,True,43,1,43,9,,,,
43,10,43,10,13,0.050000000000000003,0.041847095531933352,True,43,10,43,10,,,,
44,0,44,0,3.,0.03333333333333334,0.021795362256215287,True,44,0,44,0,,,,
44,1,44,1,Required minimum average splitting tensile strength = 6.7*√(f'c) regardless of concrete density.,0.03333333333333334,0.10374592433958478,True,44,1,44,9,,,,
44,2,44,2,,0.03333333333333334,0.06015938453670739,True,44,1,44,9,,,,
44,3,44,3,,0.03333333333333334,0.047705688906404017,True,44,1,44,9,,,,
44,4,44,4,,0.03333333333333334,0.030966850693630685,True,44,1,44,9,,,,
44,5,44,5,,0.03333333333333334,0.030966850693630685,True,44,1,44,9,,,,
44,6,44,6,,0.03333333333333334,0.062770643297900025,True,44,1,44,9,,,,
44,7,44,7,,0.03333333333333334,0.049898476712277338,True,44,1,44,9,,,,
44,8,44,8,,0.03333333333333334,0.02615443470745835,True,44,1,44,9,,,,
44,9,44,9,,0.03333333333333334,0.02615443470745828,True,44,1,44,9,,,,
44,10,44,10,,0.03333333333333334,0.041847095531933352,True,44,10,44,10,,,,
45,0,45,0,4.,0.020833333333333336,0.021795362256215287,True,45,0,45,0,,,,
45,1,45,1,Mix designs shall be in accordance with ACI 301.,0.020833333333333336,0.10374592433958478,True,45,1,45,9,,,,
45,2,45,2,,0.020833333333333336,0.06015938453670739,True,45,1,45,9,,,,
45,3,45,3,,0.020833333333333336,0.047705688906404017,True,45,1,45,9,,,,
45,4,45,4,,0.020833333333333336,0.030966850693630685,True,45,1,45,9,,,,
45,5,45,5,,0.020833333333333336,0.030966850693630685,True,45,1,45,9,,,,
45,6,45,6,,0.020833333333333336,0.062770643297900025,True,45,1,45,9,,,,
45,7,45,7,,0.020833333333333336,0.049898476712277338,True,45,1,45,9,,,,
45,8,45,8,,0.020833333333333336,0.02615443470745835,True,45,1,45,9,,,,
45,9,45,9,,0.020833333333333336,0.02615443470745828,True,45,1,45,9,,,,
45,10,45,10,,0.020833333333333336,0.041847095531933352,True,45,10,45,10,,,,
46,0,46,0,5.,0.13333333333333336,0.021795362256215287,True,46,0,46,0,,,,
46,1,46,1,"Exposure Class indicates the severity of the anticipated exposure of concrete members for each exposure indicated below according to ACI 318 Table 19.3.1.1/ACI 301:
Freeze Thaw Exposure noted thus: F0,F1,F2,F3
Water-Soluble Sulfate in Soil Exposure noted thus: S0,S1,S2,S3
Permeability Requirements noted thus: W0,W1
Corrosion Protection of Reinforcement noted thus: C0,C1,C2
Refer to ACI 301/ACI 318 for specific requirements based on the exposure category indicated in the mix design table above.",0.13333333333333336,0.10374592433958478,True,46,1,46,9,,,,
46,2,46,2,,0.13333333333333336,0.06015938453670739,True,46,1,46,9,,,,
46,3,46,3,,0.13333333333333336,0.047705688906404017,True,46,1,46,9,,,,
46,4,46,4,,0.13333333333333336,0.030966850693630685,True,46,1,46,9,,,,
46,5,46,5,,0.13333333333333336,0.030966850693630685,True,46,1,46,9,,,,
46,6,46,6,,0.13333333333333336,0.062770643297900025,True,46,1,46,9,,,,
46,7,46,7,,0.13333333333333336,0.049898476712277338,True,46,1,46,9,,,,
46,8,46,8,,0.13333333333333336,0.02615443470745835,True,46,1,46,9,,,,
46,9,46,9,,0.13333333333333336,0.02615443470745828,True,46,1,46,9,,,,
46,10,46,10,8,0.13333333333333336,0.041847095531933352,True,46,10,46,10,,,,
47,0,47,0,6.,0.03333333333333334,0.021795362256215287,True,47,0,47,0,,,,
47,1,47,1,"Corrosion Protection of Reinforcement requirements (C0,C1,C2):
Maximum water-soluble choride ion (CL-) content in concrete, by % weight of cement:",0.03333333333333334,0.10374592433958478,True,47,1,47,9,,,,
47,2,47,2,,0.03333333333333334,0.06015938453670739,True,47,1,47,9,,,,
47,3,47,3,,0.03333333333333334,0.047705688906404017,True,47,1,47,9,,,,
47,4,47,4,,0.03333333333333334,0.030966850693630685,True,47,1,47,9,,,,
47,5,47,5,,0.03333333333333334,0.030966850693630685,True,47,1,47,9,,,,
47,6,47,6,,0.03333333333333334,0.062770643297900025,True,47,1,47,9,,,,
47,7,47,7,,0.03333333333333334,0.049898476712277338,True,47,1,47,9,,,,
47,8,47,8,,0.03333333333333334,0.02615443470745835,True,47,1,47,9,,,,
47,9,47,9,,0.03333333333333334,0.02615443470745828,True,47,1,47,9,,,,
47,10,47,10,,0.03333333333333334,0.041847095531933352,True,47,10,47,10,,,,
48,0,48,0,,0.022569444444444444,0.021795362256215287,True,48,0,48,0,,,,
48,1,48,1,Reinforced Concrete:    ,0.022569444444444444,0.10374592433958478,True,48,1,48,2,,,,
48,2,48,2,,0.022569444444444444,0.06015938453670739,True,48,1,48,2,,,,
48,3,48,3,C0 = 1.0,0.022569444444444444,0.047705688906404017,True,48,3,48,4,,,,
48,4,48,4,,0.022569444444444444,0.030966850693630685,True,48,3,48,4,,,,
48,5,48,5,C1 = 0.3,0.022569444444444444,0.030966850693630685,True,48,5,48,6,,,,
48,6,48,6,,0.022569444444444444,0.062770643297900025,True,48,5,48,6,,,,
48,7,48,7,C2 = 0.15,0.022569444444444444,0.049898476712277338,True,48,7,48,9,,,,
48,8,48,8,,0.022569444444444444,0.02615443470745835,True,48,7,48,9,,,,
48,9,48,9,,0.022569444444444444,0.02615443470745828,True,48,7,48,9,,,,
48,10,48,10,,0.022569444444444444,0.041847095531933352,True,48,10,48,10,,,,
49,0,49,0,,0.020833333333333336,0.021795362256215287,True,49,0,49,0,,,,
49,1,49,1,Prestressed Concrete:,0.020833333333333336,0.10374592433958478,True,49,1,49,2,,,,
49,2,49,2,,0.020833333333333336,0.06015938453670739,True,49,1,49,2,,,,
49,3,49,3,C0 = 0.06,0.020833333333333336,0.047705688906404017,True,49,3,49,4,,,,
49,4,49,4,,0.020833333333333336,0.030966850693630685,True,49,3,49,4,,,,
49,5,49,5,C1 = 0.06,0.020833333333333336,0.030966850693630685,True,49,5,49,6,,,,
49,6,49,6,,0.020833333333333336,0.062770643297900025,True,49,5,49,6,,,,
49,7,49,7,C2 = 0.06,0.020833333333333336,0.049898476712277338,True,49,7,49,9,,,,
49,8,49,8,,0.020833333333333336,0.02615443470745835,True,49,7,49,9,,,,
49,9,49,9,,0.020833333333333336,0.02615443470745828,True,49,7,49,9,,,,
49,10,49,10,,0.020833333333333336,0.041847095531933352,True,49,10,49,10,,,,
50,0,50,0,7.,0.050000000000000003,0.021795362256215287,True,50,0,50,0,,,,
50,1,50,1,"Where concrete is exposed to F3 freeze thaw exposure, restrictions on maximum fly ash and/or other cementitious materials apply. Refer to Table 26.4.2.2(b) in ACI 318 for requirements.",0.050000000000000003,0.10374592433958478,True,50,1,50,9,,,,
50,2,50,2,,0.050000000000000003,0.06015938453670739,True,50,1,50,9,,,,
50,3,50,3,,0.050000000000000003,0.047705688906404017,True,50,1,50,9,,,,
50,4,50,4,,0.050000000000000003,0.030966850693630685,True,50,1,50,9,,,,
50,5,50,5,,0.050000000000000003,0.030966850693630685,True,50,1,50,9,,,,
50,6,50,6,,0.050000000000000003,0.062770643297900025,True,50,1,50,9,,,,
50,7,50,7,,0.050000000000000003,0.049898476712277338,True,50,1,50,9,,,,
50,8,50,8,,0.050000000000000003,0.02615443470745835,True,50,1,50,9,,,,
50,9,50,9,,0.050000000000000003,0.02615443470745828,True,50,1,50,9,,,,
50,10,50,10,,0.050000000000000003,0.041847095531933352,True,50,10,50,10,,,,
51,0,51,0,1.,0.020833333333333336,0.021795362256215287,True,51,0,51,0,,,,
51,1,51,1,ENGINEER TO DELETE ELEMENTS THAT DO NOT APPLY TO PROJECT,0.020833333333333336,0.10374592433958478,True,51,1,51,9,,,,
51,2,51,2,,0.020833333333333336,0.06015938453670739,True,51,1,51,9,,,,
51,3,51,3,,0.020833333333333336,0.047705688906404017,True,51,1,51,9,,,,
51,4,51,4,,0.020833333333333336,0.030966850693630685,True,51,1,51,9,,,,
51,5,51,5,,0.020833333333333336,0.030966850693630685,True,51,1,51,9,,,,
51,6,51,6,,0.020833333333333336,0.062770643297900025,True,51,1,51,9,,,,
51,7,51,7,,0.020833333333333336,0.049898476712277338,True,51,1,51,9,,,,
51,8,51,8,,0.020833333333333336,0.02615443470745835,True,51,1,51,9,,,,
51,9,51,9,,0.020833333333333336,0.02615443470745828,True,51,1,51,9,,,,
51,10,51,10,,0.020833333333333336,0.041847095531933352,True,51,10,51,10,,,,
52,0,52,0,2.,0.09583333333333334,0.021795362256215287,True,52,0,52,0,,,,
52,1,52,1,"EDIT FOOTNOTES AND ELEMENT TYPES TO SUIT PROJECT. FOR EACH ELEMENT TYPE, ASSIGN AN EXPOSURE CLASS BASED ON EXPECTED EXPOSURE. REFER TO ACI 318 SECTION 19.3 FOR REQUIRED STRENGTHS, W/C, AIR, CEMENT, ETC BASED ON EXPOSURE. REFER TO PROJECT SOILS REPORT FOR ANY WATER-SOLUBLE SULFATE REQUIREMENTS (TYPE V OR TYPE IL(HS) CEMENT, S1 S2 EXPOSURE). SPECIFING CEMENT TYPE AND MAX W/C RATIO IS ONLY RECOMMENDED WHERE REQUIRED BASED ON EXPOSURE CLASS.",0.09583333333333334,0.10374592433958478,True,52,1,52,9,,,,
52,2,52,2,,0.09583333333333334,0.06015938453670739,True,52,1,52,9,,,,
52,3,52,3,,0.09583333333333334,0.047705688906404017,True,52,1,52,9,,,,
52,4,52,4,,0.09583333333333334,0.030966850693630685,True,52,1,52,9,,,,
52,5,52,5,,0.09583333333333334,0.030966850693630685,True,52,1,52,9,,,,
52,6,52,6,,0.09583333333333334,0.062770643297900025,True,52,1,52,9,,,,
52,7,52,7,,0.09583333333333334,0.049898476712277338,True,52,1,52,9,,,,
52,8,52,8,,0.09583333333333334,0.02615443470745835,True,52,1,52,9,,,,
52,9,52,9,,0.09583333333333334,0.02615443470745828,True,52,1,52,9,,,,
52,10,52,10,,0.09583333333333334,0.041847095531933352,True,52,10,52,10,,,,
53,0,53,0,3.,0.03333333333333334,0.021795362256215287,True,53,0,53,0,,,,
53,1,53,1,"IT IS NOT RECOMMENDED TO SPECIFY CEMENT TYPE, MAX W/C, OR AIR CONTENT UNLESS REQUIRED FOR EXPOSURE CLASS (SEE NOTE 2 ABOVE).",0.03333333333333334,0.10374592433958478,True,53,1,53,9,,,,
53,2,53,2,,0.03333333333333334,0.06015938453670739,True,53,1,53,9,,,,
53,3,53,3,,0.03333333333333334,0.047705688906404017,True,53,1,53,9,,,,
53,4,53,4,,0.03333333333333334,0.030966850693630685,True,53,1,53,9,,,,
53,5,53,5,,0.03333333333333334,0.030966850693630685,True,53,1,53,9,,,,
53,6,53,6,,0.03333333333333334,0.062770643297900025,True,53,1,53,9,,,,
53,7,53,7,,0.03333333333333334,0.049898476712277338,True,53,1,53,9,,,,
53,8,53,8,,0.03333333333333334,0.02615443470745835,True,53,1,53,9,,,,
53,9,53,9,,0.03333333333333334,0.02615443470745828,True,53,1,53,9,,,,
53,10,53,10,,0.03333333333333334,0.041847095531933352,True,53,10,53,10,,,,
54,0,54,0,4.,0.058333333333333334,0.021795362256215287,True,54,0,54,0,,,,
54,1,54,1,"ENGINEER TO CHECK BEARING INTERFACE BETWEEN PIERS/PIER CAPS WITH COLUMNS AS NECESSARY WHEN THE PIERS/PIER CAPS SUPPORTING COLUMNS HAVE DIFFERENT CONCRETE STRENGTHS, THE BEARING SHOULD CONSIDER THE LOWER f'c BETWEEN THE TWO",0.058333333333333334,0.10374592433958478,True,54,1,54,9,,,,
54,2,54,2,,0.058333333333333334,0.06015938453670739,True,54,1,54,9,,,,
54,3,54,3,,0.058333333333333334,0.047705688906404017,True,54,1,54,9,,,,
54,4,54,4,,0.058333333333333334,0.030966850693630685,True,54,1,54,9,,,,
54,5,54,5,,0.058333333333333334,0.030966850693630685,True,54,1,54,9,,,,
54,6,54,6,,0.058333333333333334,0.062770643297900025,True,54,1,54,9,,,,
54,7,54,7,,0.058333333333333334,0.049898476712277338,True,54,1,54,9,,,,
54,8,54,8,,0.058333333333333334,0.02615443470745835,True,54,1,54,9,,,,
54,9,54,9,,0.058333333333333334,0.02615443470745828,True,54,1,54,9,,,,
54,10,54,10,,0.058333333333333334,0.041847095531933352,True,54,10,54,10,,,,
55,0,55,0,5.,0.041666666666666671,0.021795362256215287,True,55,0,55,0,,,,
55,1,55,1,"THESE ELEMENTS ARE TYPICALLY ABOVE FROST AND THEREFORE EXPOSED TO FREEZE THAW, ENGINEER TO CHOOSE PROPER AIR CONTENT AND EXPOSURE CLASS, SEE ACI TABLE R19.3.1 FOR MORE INFORMATION",0.041666666666666671,0.10374592433958478,True,55,1,55,9,,,,
55,2,55,2,,0.041666666666666671,0.06015938453670739,True,55,1,55,9,,,,
55,3,55,3,,0.041666666666666671,0.047705688906404017,True,55,1,55,9,,,,
55,4,55,4,,0.041666666666666671,0.030966850693630685,True,55,1,55,9,,,,
55,5,55,5,,0.041666666666666671,0.030966850693630685,True,55,1,55,9,,,,
55,6,55,6,,0.041666666666666671,0.062770643297900025,True,55,1,55,9,,,,
